"Bangladesh","2008","500710","Woven fabric of noil silk","Import","381167","45194","Weight in kilograms","45194"
"Bangladesh","2007","500100","Silk-worm cocoons suitable for reeling","Import","42955","8802","Weight in kilograms","8802"
"Bangladesh","2007","500390","Silk waste, carded or combed","Export","28177","1922","Weight in kilograms","1922"
"Bangladesh","2007","500790","Woven fabric of silk, nes","Export","9700","900","Weight in kilograms","900"
"Bangladesh","2006","500720","Woven fabric >85% silk (except noil silk)","Import","182892","3623","Weight in kilograms","3623"
"Bangladesh","2005","500200","Raw silk (not thrown)","Import","4789853","293079","Weight in kilograms","293079"
"Bangladesh","2005","500710","Woven fabric of noil silk","Import","2720907","381434","Weight in kilograms","381434"
"Bangladesh","2004","500100","Silk-worm cocoons suitable for reeling","Export","597","300","Weight in kilograms","300"
"Bangladesh","2004","500600","Silk yarn retail, silk worm gut","Import","289868","97963","Weight in kilograms","97963"
"Bangladesh","2003","500200","Raw silk (not thrown)","Import","5304750","485963","Weight in kilograms","485963"
"Bangladesh","2003","500600","Silk yarn retail, silk worm gut","Import","940","282","Weight in kilograms","282"
"Bangladesh","2003","500790","Woven fabric of silk, nes","Export","12353","4905","Weight in kilograms","4905"
