시도명,구시군명,읍면동명,선거인수,투표수,후보자별 득표수,,,,,,"무효
투표수",기권수,계
,,,,,"새누리당
박근혜","민주통합당
문재인","무소속
박종선","무소속
김소연","무소속
강지원","무소속
김순자",,,
충청남도,보령시,대천4동,"10,615","7,872","4,432","3,379",1,3,12,15,30,"2,743","10,615"
충청남도,보령시,대천5동,"6,179","4,275","2,843","1,397",1,2,6,12,14,"1,904","6,179"
충청남도,아산시,염치읍,"6,144","4,273","2,625","1,612",2,1,6,10,17,"1,871","6,144"
충청남도,아산시,배방읍,"44,689","33,756","14,710","18,876",11,6,46,28,79,"10,933","44,689"
충청남도,아산시,송악면,"3,234","2,377","1,541",809,1,2,3,5,16,857,"3,234"
충청남도,아산시,탕정면,"13,397","9,442","3,739","5,659",2,6,9,11,16,"3,955","13,397"
충청남도,아산시,음봉면,"12,191","8,449","4,402","3,990",3,4,12,15,23,"3,742","12,191"
충청남도,아산시,둔포면,"8,542","5,996","3,886","2,060",1,5,12,12,20,"2,546","8,542"
충청남도,아산시,영인면,"5,581","4,094","2,604","1,446",2,2,2,17,21,"1,487","5,581"
충청남도,아산시,인주면,"6,578","4,605","2,493","2,061",2,5,12,15,17,"1,973","6,578"
충청남도,아산시,선장면,"3,392","2,506","1,816",661,0,2,7,11,9,886,"3,392"
충청남도,아산시,도고면,"4,356","3,247","2,300",914,2,1,4,10,16,"1,109","4,356"
충청남도,아산시,신창면,"15,560","10,751","5,896","4,777",2,12,10,16,38,"4,809","15,560"
충청남도,아산시,온양1동,"5,494","3,763","2,450","1,294",2,3,1,7,6,"1,731","5,494"
충청남도,아산시,온양2동,"6,929","4,724","2,954","1,752",1,1,4,2,10,"2,205","6,929"
충청남도,아산시,온양3동,"22,976","17,115","9,296","7,735",3,12,24,18,27,"5,861","22,976"
충청남도,아산시,온양4동,"14,917","10,596","5,659","4,856",5,13,19,19,25,"4,321","14,917"
충청남도,아산시,온양5동,"14,854","10,794","5,897","4,841",2,4,22,11,17,"4,060","14,854"
충청남도,아산시,온양6동,"18,329","13,541","6,870","6,568",4,10,18,20,51,"4,788","18,329"
충청남도,서산시,대산읍,"12,202","8,814","4,641","4,085",1,5,25,23,34,"3,388","12,202"
충청남도,서산시,인지면,"5,824","4,300","2,627","1,630",1,0,8,18,16,"1,524","5,824"
충청남도,서산시,부석면,"5,262","3,834","2,451","1,315",4,4,3,22,35,"1,428","5,262"
충청남도,서산시,팔봉면,"3,035","2,276","1,498",735,2,0,4,19,18,759,"3,035"
충청남도,서산시,지곡면,"6,614","4,654","2,595","2,012",1,7,10,17,12,"1,960","6,614"
충청남도,서산시,성연면,"2,257","1,692","1,067",594,1,0,1,14,15,565,"2,257"
충청남도,서산시,음암면,"8,263","6,089","3,479","2,542",0,10,18,17,23,"2,174","8,263"
충청남도,서산시,운산면,"4,906","3,515","2,350","1,113",6,0,5,22,19,"1,391","4,906"
충청남도,서산시,해미면,"6,787","4,760","3,160","1,537",2,3,13,21,24,"2,027","6,787"
충청남도,서산시,고북면,"6,205","4,551","2,673","1,818",1,4,7,21,27,"1,654","6,205"
충청남도,서산시,부춘동,"14,033","10,230","5,522","4,641",2,11,12,9,33,"3,803","14,033"
충청남도,서산시,동문1동,"12,190","8,846","5,038","3,760",0,6,8,7,27,"3,344","12,190"
충청남도,서산시,동문2동,"7,826","5,607","3,396","2,182",1,2,4,8,14,"2,219","7,826"
충청남도,서산시,수석동,"11,087","8,222","4,700","3,464",3,6,19,12,18,"2,865","11,087"
충청남도,서산시,석남동,"15,463","11,341","6,154","5,104",4,7,16,21,35,"4,122","15,463"
충청남도,태안군,태안읍,"20,686","14,739","9,179","5,435",5,14,13,47,46,"5,947","20,686"
충청남도,태안군,안면읍,"7,961","5,580","3,659","1,848",1,3,10,32,27,"2,381","7,961"
충청남도,태안군,고남면,"2,200","1,551","1,018",507,0,0,4,12,10,649,"2,200"
충청남도,태안군,남면,"3,868","2,828","1,730","1,049",0,3,2,27,17,"1,040","3,868"
충청남도,태안군,근흥면,"5,042","3,504","2,392","1,067",4,1,3,14,23,"1,538","5,042"
충청남도,태안군,소원면,"5,033","3,617","2,467","1,089",4,1,5,21,30,"1,416","5,033"
충청남도,태안군,원북면,"4,198","3,124","1,952","1,118",1,4,8,19,22,"1,074","4,198"
충청남도,태안군,이원면,"2,088","1,559","1,048",480,1,2,1,18,9,529,"2,088"
충청남도,금산군,금산읍,"18,002","13,143","7,806","5,244",2,6,11,34,40,"4,859","18,002"
충청남도,금산군,금성면,"3,466","2,476","1,545",876,2,2,6,10,35,990,"3,466"
충청남도,금산군,제원면,"2,838","2,004","1,282",687,0,1,2,19,13,834,"2,838"
충청남도,금산군,부리면,"2,660","1,884","1,184",658,2,0,6,18,16,776,"2,660"
충청남도,금산군,군북면,"2,275","1,671","1,093",551,0,1,6,11,9,604,"2,275"
충청남도,금산군,남일면,"2,410","1,812","1,194",561,2,3,10,24,18,598,"2,410"
충청남도,금산군,남이면,"1,901","1,354",823,502,0,0,3,18,8,547,"1,901"
충청남도,금산군,진산면,"2,978","2,141","1,379",727,2,1,11,13,8,837,"2,978"
충청남도,금산군,복수면,"3,160","2,218","1,338",851,1,0,10,8,10,942,"3,160"
충청남도,금산군,추부면,"5,668","3,921","2,334","1,530",1,4,7,22,23,"1,747","5,668"
충청남도,논산시,강경읍,"8,619","5,870","2,710","3,112",3,1,6,14,24,"2,749","8,619"
충청남도,논산시,연무읍,"12,835","8,949","4,570","4,278",1,5,17,35,43,"3,886","12,835"
충청남도,논산시,성동면,"4,444","3,208","1,827","1,336",4,0,5,17,19,"1,236","4,444"
충청남도,논산시,광석면,"4,432","3,321","1,969","1,302",5,1,8,13,23,"1,111","4,432"
충청남도,논산시,노성면,"3,249","2,341","1,450",855,1,0,6,13,16,908,"3,249"
충청남도,논산시,상월면,"3,530","2,502","1,420","1,027",4,6,6,14,25,"1,028","3,530"
충청남도,논산시,부적면,"3,570","2,618","1,514","1,077",0,1,8,10,8,952,"3,570"
충청남도,논산시,연산면,"5,916","4,257","2,579","1,607",4,4,13,15,35,"1,659","5,916"
충청남도,논산시,벌곡면,"2,495","1,784","1,076",676,2,0,9,8,13,711,"2,495"
충청남도,논산시,양촌면,"5,378","3,759","2,029","1,622",10,3,16,23,56,"1,619","5,378"
충청남도,논산시,가야곡면,"3,691","2,638","1,560","1,038",5,1,8,11,15,"1,053","3,691"
충청남도,논산시,은진면,"4,553","3,166","1,566","1,561",1,3,8,6,21,"1,387","4,553"
충청남도,논산시,채운면,"2,453","1,812",968,815,2,1,2,12,12,641,"2,453"
충청남도,논산시,취암동,"21,493","15,409","7,661","7,658",2,8,21,18,41,"6,084","21,493"
충청남도,논산시,부창동,"13,644","9,803","4,988","4,754",2,4,7,20,28,"3,841","13,644"
충청남도,계룡시,두마면,"5,540","4,356","2,357","1,971",1,7,8,7,5,"1,184","5,540"
충청남도,계룡시,엄사면,"13,009","9,904","5,453","4,398",0,5,17,10,21,"3,105","13,009"
충청남도,계룡시,신도안면,"3,395","2,797","1,959",824,2,0,8,3,1,598,"3,395"
충청남도,계룡시,금암동,"6,083","4,916","2,773","2,112",0,1,13,5,12,"1,167","6,083"
충청남도,당진시,당진1동,"15,096","10,583","5,714","4,813",4,8,19,6,19,"4,513","15,096"
충청남도,당진시,당진2동,"12,429","8,823","4,778","3,979",2,8,14,16,26,"3,606","12,429"
충청남도,당진시,당진3동,"12,132","9,303","4,543","4,701",4,8,15,11,21,"2,829","12,132"
충청남도,당진시,합덕읍,"8,947","6,317","4,236","2,035",1,2,11,18,14,"2,630","8,947"
충청남도,당진시,송악읍,"19,217","12,788","6,999","5,711",4,7,14,21,32,"6,429","19,217"
충청남도,당진시,고대면,"5,184","3,717","2,466","1,213",1,1,4,18,14,"1,467","5,184"
충청남도,당진시,석문면,"6,710","4,666","2,889","1,733",1,5,4,15,19,"2,044","6,710"
충청남도,당진시,대호지면,"2,467","1,770","1,157",588,0,0,6,10,9,697,"2,467"
충청남도,당진시,정미면,"3,261","2,298","1,529",722,2,1,6,10,28,963,"3,261"
충청남도,당진시,면천면,"3,285","2,371","1,590",753,2,2,3,11,10,914,"3,285"
충청남도,당진시,순성면,"4,940","3,569","2,289","1,228",5,7,6,14,20,"1,371","4,940"
충청남도,당진시,우강면,"5,063","3,683","2,446","1,197",1,1,4,11,23,"1,380","5,063"
충청남도,당진시,신평면,"12,570","8,786","5,224","3,492",0,7,16,24,23,"3,784","12,570"
충청남도,당진시,송산면,"7,601","5,262","3,152","2,067",3,2,3,11,24,"2,339","7,601"
충청남도,부여군,부여읍,"18,460","13,647","8,548","4,962",2,4,14,33,84,"4,813","18,460"
충청남도,부여군,규암면,"8,131","6,009","3,833","2,086",1,3,11,18,57,"2,122","8,131"
충청남도,부여군,은산면,"3,733","2,723","1,892",762,3,0,9,20,37,"1,010","3,733"
충청남도,부여군,외산면,"2,398","1,791","1,051",707,1,2,4,15,11,607,"2,398"
충청남도,부여군,내산면,"1,604","1,197",809,369,2,0,2,10,5,407,"1,604"
충청남도,부여군,구룡면,"2,305","1,743","1,080",630,3,0,4,8,18,562,"2,305"
충청남도,부여군,홍산면,"2,803","2,157","1,441",684,2,1,3,13,13,646,"2,803"
충청남도,부여군,옥산면,"1,375","1,048",647,383,0,0,3,7,8,327,"1,375"
충청남도,부여군,남면,"1,863","1,391",901,468,0,0,6,5,11,472,"1,863"
충청남도,부여군,충화면,"1,172",867,588,262,2,0,1,11,3,305,"1,172"
충청남도,부여군,양화면,"1,788","1,283",821,416,4,4,12,10,16,505,"1,788"
충청남도,부여군,임천면,"2,850","2,115","1,332",720,12,5,15,8,23,735,"2,850"
충청남도,부여군,장암면,"2,744","2,019","1,296",637,16,6,14,15,35,725,"2,744"
충청남도,부여군,세도면,"3,320","2,412","1,322","1,003",3,23,15,7,39,908,"3,320"
충청남도,부여군,석성면,"2,828","2,092","1,326",724,3,0,9,10,20,736,"2,828"
충청남도,부여군,초촌면,"2,213","1,625",968,627,0,0,2,11,17,588,"2,213"
충청남도,서천군,장항읍,"10,446","7,302","4,191","3,039",4,6,8,19,35,"3,144","10,446"
충청남도,서천군,서천읍,"10,908","8,083","4,456","3,540",6,4,12,24,41,"2,825","10,908"
충청남도,서천군,마서면,"5,135","3,556","1,943","1,551",1,2,11,19,29,"1,579","5,135"
충청남도,서천군,화양면,"2,395","1,716","1,011",679,0,1,4,10,11,679,"2,395"
충청남도,서천군,기산면,"1,730","1,277",785,470,0,1,4,7,10,453,"1,730"
충청남도,서천군,한산면,"2,634","1,958","1,174",753,3,0,2,8,18,676,"2,634"
충청남도,서천군,마산면,"1,428","1,080",586,456,1,1,7,19,10,348,"1,428"
충청남도,서천군,시초면,"1,212",877,546,306,0,2,5,7,11,335,"1,212"
충청남도,서천군,문산면,"1,286",937,591,328,0,1,2,8,7,349,"1,286"
충청남도,서천군,판교면,"2,103","1,573","1,017",506,0,1,8,21,20,530,"2,103"
충청남도,서천군,종천면,"2,055","1,452",878,538,0,1,5,13,17,603,"2,055"
충청남도,서천군,비인면,"3,069","2,173","1,250",881,1,1,2,19,19,896,"3,069"
충청남도,서천군,서면,"4,091","2,827","1,582","1,207",1,3,6,13,15,"1,264","4,091"
충청남도,홍성군,홍성읍,"32,310","22,956","13,257","9,553",7,11,35,33,60,"9,354","32,310"
충청남도,홍성군,광천읍,"8,981","6,415","4,465","1,884",1,3,11,18,33,"2,566","8,981"
충청남도,홍성군,홍북면,"3,749","2,799","1,715","1,047",2,0,3,19,13,950,"3,749"
충청남도,홍성군,금마면,"3,350","2,464","1,567",873,1,0,1,17,5,886,"3,350"
충청남도,홍성군,홍동면,"3,177","2,382","1,355",991,0,2,5,17,12,795,"3,177"
충청남도,홍성군,장곡면,"3,026","2,201","1,470",681,1,2,5,25,17,825,"3,026"
충청남도,홍성군,은하면,"2,463","1,784","1,220",524,1,1,7,16,15,679,"2,463"
충청남도,홍성군,결성면,"2,198","1,668","1,200",428,0,0,5,19,16,530,"2,198"
충청남도,홍성군,서부면,"3,209","2,332","1,621",673,1,1,7,18,11,877,"3,209"
충청남도,홍성군,갈산면,"3,604","2,683","1,826",806,2,0,4,28,17,921,"3,604"
충청남도,홍성군,구항면,"3,728","2,642","1,630",980,2,1,4,10,15,"1,086","3,728"
충청남도,청양군,청양읍,"7,916","5,987","3,961","1,975",4,2,13,17,15,"1,929","7,916"
충청남도,청양군,운곡면,"1,950","1,462","1,042",379,1,1,5,21,13,488,"1,950"
충청남도,청양군,대치면,"1,956","1,464","1,011",420,1,1,4,14,13,492,"1,956"
충청남도,청양군,정산면,"3,007","2,247","1,426",790,2,3,3,12,11,760,"3,007"
충청남도,청양군,목면,"1,365","1,026",611,391,0,0,5,9,10,339,"1,365"
충청남도,청양군,청남면,"1,751","1,314",896,386,2,1,2,15,12,437,"1,751"
충청남도,청양군,장평면,"2,210","1,672",968,676,2,0,5,9,12,538,"2,210"
충청남도,청양군,남양면,"2,467","1,850","1,230",583,1,1,6,12,17,617,"2,467"
충청남도,청양군,화성면,"2,046","1,498",989,476,2,3,5,10,13,548,"2,046"
충청남도,청양군,비봉면,"1,976","1,520",974,511,0,0,4,13,18,456,"1,976"
충청남도,예산군,예산읍,"28,452","20,982","14,556","6,293",5,2,34,26,66,"7,470","28,452"
충청남도,예산군,삽교읍,"6,765","4,862","3,568","1,234",4,4,10,19,23,"1,903","6,765"
충청남도,예산군,대술면,"2,583","1,877","1,332",530,0,1,1,5,8,706,"2,583"
충청남도,예산군,신양면,"3,078","2,265","1,664",564,0,0,5,15,17,813,"3,078"
충청남도,예산군,광시면,"3,162","2,328","1,687",598,1,0,5,16,21,834,"3,162"
충청남도,예산군,대흥면,"1,777","1,325","1,025",282,0,0,1,9,8,452,"1,777"
충청남도,예산군,응봉면,"2,399","1,785","1,291",475,0,0,4,4,11,614,"2,399"
충청남도,예산군,덕산면,"6,127","4,350","3,074","1,238",1,0,5,14,18,"1,777","6,127"
충청남도,예산군,봉산면,"2,445","1,817","1,262",528,3,0,3,15,6,628,"2,445"
충청남도,예산군,고덕면,"4,588","3,419","2,357","1,011",1,0,9,16,25,"1,169","4,588"
충청남도,예산군,신암면,"3,662","2,672","1,861",778,1,2,3,10,17,990,"3,662"
충청남도,예산군,오가면,"4,597","3,375","2,522",819,2,1,4,13,14,"1,222","4,597"
전라북도,전주시완산구,중앙동,"9,065","6,716","1,200","5,480",0,2,12,3,19,"2,349","9,065"
전라북도,전주시완산구,풍남동,"5,934","4,320",677,"3,613",1,2,5,3,19,"1,614","5,934"
전라북도,전주시완산구,노송동,"12,375","9,147","1,278","7,806",9,4,14,12,24,"3,228","12,375"
전라북도,전주시완산구,완산동,"5,512","4,028",570,"3,436",1,1,6,5,9,"1,484","5,512"
전라북도,전주시완산구,동서학동,"6,742","5,144",691,"4,427",0,1,9,4,12,"1,598","6,742"
전라북도,전주시완산구,서서학동,"9,201","7,004",745,"6,217",1,5,12,3,21,"2,197","9,201"
전라북도,전주시완산구,중화산1동,"12,147","9,874","1,362","8,448",3,5,32,5,19,"2,273","12,147"
전라북도,전주시완산구,중화산2동,"14,712","11,685","1,458","10,188",2,4,17,2,14,"3,027","14,712"
전라북도,전주시완산구,평화1동,"11,675","8,729","1,107","7,559",0,5,19,10,29,"2,946","11,675"
전라북도,전주시완산구,평화2동,"31,965","26,449","2,740","23,575",8,5,42,18,61,"5,516","31,965"
전라북도,전주시완산구,서신동,"33,291","27,203","3,087","24,007",5,16,41,10,37,"6,088","33,291"
전라북도,전주시완산구,삼천1동,"10,793","8,547",994,"7,499",0,6,23,0,25,"2,246","10,793"
전라북도,전주시완산구,삼천2동,"13,996","10,842","1,206","9,588",2,1,18,3,24,"3,154","13,996"
전라북도,전주시완산구,삼천3동,"17,206","14,230","1,377","12,792",1,10,17,7,26,"2,976","17,206"
전라북도,전주시완산구,효자1동,"11,316","9,025","1,256","7,718",0,6,13,6,26,"2,291","11,316"
전라북도,전주시완산구,효자2동,"10,306","7,992",953,"7,008",0,1,13,4,13,"2,314","10,306"
전라북도,전주시완산구,효자3동,"13,097","11,056","1,298","9,707",0,5,17,5,24,"2,041","13,097"
전라북도,전주시완산구,효자4동,"38,997","31,358","3,545","27,708",3,13,35,8,46,"7,639","38,997"
전라북도,전주시덕진구,진북동,"14,146","11,116","1,705","9,362",3,5,17,4,20,"3,030","14,146"
전라북도,전주시덕진구,인후1동,"15,041","12,302","1,503","10,737",1,10,18,7,26,"2,739","15,041"
전라북도,전주시덕진구,인후2동,"10,611","7,884",967,"6,885",4,3,9,3,13,"2,727","10,611"
전라북도,전주시덕진구,인후3동,"26,405","20,530","2,063","18,395",4,10,19,8,31,"5,875","26,405"
전라북도,전주시덕진구,덕진동,"13,704","10,534","1,280","9,211",1,4,16,2,20,"3,170","13,704"
전라북도,전주시덕진구,금암1동,"6,607","4,796",670,"4,104",2,2,5,5,8,"1,811","6,607"
전라북도,전주시덕진구,금암2동,"9,702","7,548","1,048","6,463",1,3,13,4,16,"2,154","9,702"
전라북도,전주시덕진구,팔복동,"8,896","6,504",714,"5,746",3,7,10,8,16,"2,392","8,896"
전라북도,전주시덕진구,우아1동,"9,974","7,370",938,"6,396",0,4,13,3,16,"2,604","9,974"
전라북도,전주시덕진구,우아2동,"11,719","8,799",934,"7,826",1,8,14,7,9,"2,920","11,719"
전라북도,전주시덕진구,호성동,"17,403","14,595","1,621","12,898",3,16,17,3,37,"2,808","17,403"
전라북도,전주시덕진구,송천1동,"25,086","20,879","2,238","18,537",2,10,31,9,52,"4,207","25,086"
전라북도,전주시덕진구,송천2동,"19,965","16,516","1,710","14,729",1,10,31,6,29,"3,449","19,965"
전라북도,전주시덕진구,조촌동,"8,394","6,421",634,"5,701",4,5,23,14,40,"1,973","8,394"
전라북도,전주시덕진구,동산동,"13,065","10,172","1,078","9,037",2,10,17,9,19,"2,893","13,065"
전라북도,군산시,옥구읍,"3,263","2,486",409,"2,049",2,0,5,5,16,777,"3,263"
전라북도,군산시,옥산면,"2,400","1,780",266,"1,500",1,2,5,1,5,620,"2,400"
전라북도,군산시,회현면,"3,050","2,354",352,"1,959",2,3,11,9,18,696,"3,050"
전라북도,군산시,임피면,"2,824","2,094",276,"1,792",2,2,10,4,8,730,"2,824"
전라북도,군산시,서수면,"2,625","1,884",274,"1,580",1,1,10,6,12,741,"2,625"
전라북도,군산시,대야면,"5,330","3,973",638,"3,289",2,3,18,10,13,"1,357","5,330"
전라북도,군산시,개정면,"3,229","2,353",373,"1,965",0,3,6,2,4,876,"3,229"
전라북도,군산시,성산면,"2,876","2,143",359,"1,766",0,1,6,2,9,733,"2,876"
전라북도,군산시,나포면,"2,350","1,754",266,"1,452",4,2,10,9,11,596,"2,350"
전라북도,군산시,옥도면,"3,347","1,603",275,"1,307",2,1,3,6,9,"1,744","3,347"
전라북도,군산시,옥서면,"3,925","2,828",423,"2,373",1,2,6,7,16,"1,097","3,925"
전라북도,군산시,해신동,"2,470","1,684",282,"1,390",0,0,3,2,7,786,"2,470"
전라북도,군산시,월명동,"6,817","4,751",833,"3,895",0,3,3,6,11,"2,066","6,817"
전라북도,군산시,삼학동,"6,225","4,604",796,"3,782",0,1,9,5,11,"1,621","6,225"
전라북도,군산시,신풍동,"6,999","5,306",879,"4,380",2,1,22,4,18,"1,693","6,999"
전라북도,군산시,중앙동,"3,572","2,460",403,"2,036",0,0,10,3,8,"1,112","3,572"
전라북도,군산시,흥남동,"8,985","6,735","1,034","5,666",1,4,6,5,19,"2,250","8,985"
전라북도,군산시,조촌동,"12,015","8,967","1,266","7,663",2,1,10,6,19,"3,048","12,015"
전라북도,군산시,경암동,"6,944","5,108",800,"4,280",0,1,5,7,15,"1,836","6,944"
전라북도,군산시,구암동,"5,335","4,128",599,"3,507",2,0,7,3,10,"1,207","5,335"
전라북도,군산시,개정동,"2,742","2,113",311,"1,787",1,2,5,2,5,629,"2,742"
전라북도,군산시,수송동,"29,084","23,276","3,415","19,758",6,8,31,12,46,"5,808","29,084"
전라북도,군산시,나운1동,"13,029","9,654","1,424","8,185",5,2,11,6,21,"3,375","13,029"
전라북도,군산시,나운2동,"19,788","15,884","2,307","13,473",5,9,33,9,48,"3,904","19,788"
전라북도,군산시,나운3동,"26,856","20,531","2,894","17,562",2,5,27,7,34,"6,325","26,856"
전라북도,군산시,소룡동,"14,966","10,342","1,516","8,785",2,0,13,3,23,"4,624","14,966"
